,prot__A,prot__C,prot__D,prot__E,prot__F,prot__G,prot__H,prot__I,prot__J,prot__K,prot__L,prot__M,prot__N,prot__O,day__Fri,day__Mon,day__Sat,day__Sun,day__Thu,day__Tue,day__Wed,compounds,inpufields,iterations,nunpending,hour,Class
232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226,3659,20,0,14.416667,1
233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223,8378,20,0,15.233333,1
234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,224,7199,20,0,9.716667,1
235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,227,7778,20,0,14.15,1
236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232,8081,20,0,16.583333,1
237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236,9379,20,0,13.8,1
238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234,3643,200,0,17.783333,0
239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,229,7743,20,0,15.016667,1
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240,4599,20,0,7.866667,1
241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239,5215,20,0,13.616667,1
242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,6702,20,0,18.116667,1
243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234,7118,20,0,11.583333,1
244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,241,8801,20,0,14.85,1
245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,247,7602,20,0,12.4,1
246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,9155,20,0,11.733333,1
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2715,2564,20,0,0.1,2
248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269,9235,20,0,13.966667,1
249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2621,20,0,10.45,1
250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2644,20,0,14.0,1
251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279,3676,200,0,16.566667,0
252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284,3659,200,0,17.6,0
253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305,9456,20,0,16.133333,1
254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305,9464,20,0,16.266667,1
255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,315,3564,20,0,13.316667,1
256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,3795,100,0,16.15,0
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,4004,100,0,10.866667,0
258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338,6519,20,0,15.133333,1
259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,2736,20,0,13.433333,1
260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1182,20,0,9.75,1
261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3669,2957,20,0,7.45,2
262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3685,2961,20,0,12.0,2
263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3694,13957,20,0,13.916667,3
264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,376,5817,50,0,11.016667,0
265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370,2495,20,0,11.25,1
266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3731,1303,20,0,14.766667,2
267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3751,743,20,0,10.516667,0
268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3753,1118,20,0,6.283333,2
269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3748,13343,20,0,20.066667,3
270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3750,2283,20,0,5.65,2
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3746,3636,20,0,7.716667,2
272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3742,11601,20,0,12.566667,3
273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3752,2760,20,0,11.366667,2
274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3753,13343,20,0,6.95,3
275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3749,1821,20,0,12.05,2
276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3745,2016,20,0,6.4,2
277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3753,7460,20,0,7.65,3
278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3748,4742,20,0,5.266667,3
279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3749,11576,20,0,13.3,3
280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3748,2383,20,0,4.983333,2
281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3745,15916,20,0,6.75,3
282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3752,3397,20,0,12.3,2
283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3754,13199,20,0,13.066667,3
284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3776,2924,20,0,10.4,2
285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3777,377,20,0,10.766667,0
286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3781,84,20,0,10.416667,1
287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3768,1076,20,0,10.333333,2
288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3771,1315,20,0,8.983333,2
289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3768,1662,20,0,10.283333,2
290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3777,236,20,0,10.183333,1
291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3772,382,20,0,8.8,1
292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3778,2035,20,0,4.616667,2
293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3772,2063,20,0,5.05,2
294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3769,2640,20,0,4.3,2
295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3778,3317,20,0,7.333333,2
296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3780,6916,20,0,11.1,3
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3776,762,20,0,7.0,0
298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3776,8075,20,0,6.633333,3
299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3781,12564,20,0,12.933333,3
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3778,12560,20,0,12.616667,3
301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3783,14623,20,0,8.45,3
302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3777,1702,20,0,5.833333,2
303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3775,1720,20,0,7.333333,2
304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3784,2038,20,0,13.45,3
305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3776,2804,20,0,11.75,2
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3779,7258,20,0,6.15,3
307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3778,7282,20,0,8.133333,3
308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3784,11001,20,0,12.633333,3
309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3774,11002,20,0,18.55,3
310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3783,1643,20,0,4.483333,2
311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3776,1721,20,0,7.25,2
312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,398,661,20,0,10.85,1
313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,407,6735,20,0,9.0,1
314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,410,61,20,0,12.5,1
315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4509,1097,20,0,16.733333,2
316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,458,4861,20,0,14.733333,1
317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,455,4821,20,0,13.933333,1
318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,463,1221,10,0,11.533333,1
319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,457,1224,10,0,10.583333,1
320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,463,8235,20,0,1.9,0
321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,465,2119,20,0,19.35,1
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,472,2843,20,0,6.133333,1
323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463,3235,20,0,15.65,1
324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,472,5315,20,0,19.7,1
325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,536,4358,20,0,22.216667,1
326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,535,4320,20,0,18.3,1
327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,536,2402,20,0,10.566667,1
328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,542,2897,20,0,11.5,1
329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,532,3837,20,0,13.866667,1
330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,530,5158,20,0,7.683333,1
331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534,5203,20,0,12.5,1
332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,536,5436,20,0,10.15,1
333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,531,6441,20,0,14.816667,1
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534,1384,20,0,15.683333,1
335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562,3136,20,0,16.8,1
336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,556,3177,20,0,14.666667,1
337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,566,3203,20,0,15.2,1
338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,565,3202,20,0,14.1,1
339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,2981,20,0,9.783333,1
340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72,197,20,0,17.416667,1
341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,5438,20,0,15.85,1
342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,5658,20,0,16.8,1
343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,5495,20,0,16.483333,1
344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,3678,10,0,14.166667,1
345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86,16258,20,0,9.366667,1
346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,879,6238,20,0,14.8,0
347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,3343,20,0,15.166667,1
348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,2242,20,0,14.166667,1
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,3623,20,0,17.766667,1
350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,995,144,20,0,13.95,1
351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,76,20,0,16.2,1
352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,84,20,0,16.516667,1
353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,94,20,0,10.783333,1
354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,99,20,0,14.983333,1
355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,97,20,0,16.766667,1
356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,104,20,0,10.983333,1
357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,10,10,0,17.55,1
358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104,36,20,0,18.55,1
359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,15.8,1
360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127,110,20,0,12.733333,1
361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,20,0,14.1,1
362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14090,10,20,0,16.333333,1
363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,99,20,0,7.95,1
364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149,66,20,0,5.616667,1
365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,143,75,20,0,4.866667,1
366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147,125,20,0,12.116667,1
367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,6.25,1
368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,10,20,0,6.6,1
369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,8.566667,1
370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,10,20,0,12.983333,1
371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,8.366667,1
372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1498,140,20,0,14.0,1
373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,115,20,0,16.233333,1
374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,115,20,0,10.866667,1
375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,112,20,0,16.566667,1
376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,152,80,20,0,20.85,1
377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165,168,100,0,13.566667,1
378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,15,20,0,16.833333,1
379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172,171,20,0,14.433333,1
380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,170,174,20,0,15.816667,1
381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172,167,20,0,13.75,1
382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,38,20,0,15.566667,1
383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,15,20,0,14.2,1
384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,11,20,0,12.916667,1
385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184,74,20,0,9.5,1
386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,12,20,0,11.55,1
387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,11,20,0,16.6,1
388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,18,20,0,14.166667,1
389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,12,20,0,10.933333,1
390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,17,20,0,12.116667,1
391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,14,20,0,11.25,1
392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,10.85,1
393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,140,10,0,9.733333,1
394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208,147,10,0,20.183333,1
395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,215,211,20,0,17.983333,1
396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,171,20,0,18.016667,1
397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,228,204,20,0,9.833333,1
398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225,219,20,0,11.2,1
399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,25,20,0,9.933333,1
400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,20,0,8.95,1
401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234,123,20,0,10.466667,1
402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,236,137,20,0,15.683333,1
403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,241,161,20,0,7.933333,1
404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,237,215,20,0,15.866667,1
405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,215,20,0,11.283333,1
406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,242,27,20,0,11.35,1
407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,18,20,0,11.016667,1
408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2505,849,20,0,12.216667,0
409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2504,344,20,0,12.216667,1
410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,20,20,0,11.016667,1
411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,21,20,0,11.883333,1
412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,18,20,0,11.85,1
413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,22,20,0,16.15,1
414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,16,20,0,10.983333,1
415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,23,20,0,16.466667,1
416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,27,20,0,9.233333,1
417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,25,20,0,10.666667,1
418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,283,175,20,0,16.9,1
419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,176,20,0,16.916667,1
420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,27,20,0,10.266667,1
421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,293,10,20,0,9.916667,1
422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,25,20,0,11.366667,1
423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,10,20,0,11.65,1
424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,306,290,20,0,15.5,1
425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,302,297,20,0,16.0,1
426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,314,293,20,0,14.616667,1
427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,29,100,0,15.783333,1
428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,27,100,0,8.85,1
429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,32,100,0,10.0,1
430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,33,100,0,10.766667,1
431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,26,100,0,17.716667,1
432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,29,100,0,10.483333,1
433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,321,35,20,0,13.766667,1
434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,34,100,0,15.716667,1
435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,32,100,0,16.1,1
436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,10,10,0,11.75,1
437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,10,20,0,15.616667,1
438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,382,167,20,0,14.516667,1
439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,376,128,20,0,13.766667,1
440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,35,20,0,13.883333,1
441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,33,20,0,10.616667,1
442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,410,30,20,0,10.55,1
443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,409,62,20,0,13.95,1
444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,425,200,20,0,10.966667,1
445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,430,10,20,0,16.666667,1
446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,437,427,20,0,13.033333,1
447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,44,20,0,15.483333,1
448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,43,20,0,16.883333,1
449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,45,20,0,14.233333,1
450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,443,36,20,0,11.55,1
451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,448,223,20,0,11.816667,1
452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,458,171,20,0,14.666667,1
453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,448,168,20,0,13.933333,1
454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,456,174,20,0,13.9,1
455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,465,65,20,0,13.966667,1
456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,39,20,0,15.583333,1
457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,38,20,0,10.366667,1
458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,41,20,0,11.966667,1
459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,47,20,0,12.216667,1
460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,11,20,0,12.866667,1
461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,504,146,20,0,13.9,1
462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,515,10158,20,0,10.733333,1
463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,40,20,0,16.483333,1
464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,47,20,0,16.166667,1
